id,tweet,airline_name,airline_sentiment
681456404,@SouthwestAir I dunno my travel information.. like what?,Southwest,neutral
681456407,@SouthwestAir your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.,Southwest,negative
681456408,@SouthwestAir We need help changing a name on a company reservation....We tried calling customer relations but there is a busy signal.,Southwest,negative
681456409,"@SouthwestAir alas, it was pretty full so we had to entertain ourselves with witty repartee ...",Southwest,negative
681456410,@SouthwestAir will do! #heart #flying,Southwest,neutral
681456411,@SouthwestAir I am trying to book another flight and apply my credits that I had from another flight but I can't find them.,Southwest,negative
681456412,@SouthwestAir So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice,Southwest,negative
681456413,@SouthwestAir awesome. thank you!,Southwest,positive
681456414,@SouthwestAir we've now lost a whole day of our honeymoon... Very disappointed and frustrated with everything.,Southwest,negative
681456419,@SouthwestAir was wondering is there a reason why customer service is so busy? Been on hold past few days for many hours No answer Help plz,Southwest,negative
681456420,@SouthwestAir Open more kiosks at,Southwest,negative
681456422,@SouthwestAir - I just had a great experience with your customer service team. Thank you! #LuvSW A-list,Southwest,positive
681456423,@SouthwestAir is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!,Southwest,positive
681456424,@SouthwestAir yall still fly in the cold right?,Southwest,neutral
681456426,"@SouthwestAir A-list preferred line phone wait was 15 minutes. I hung up, not feeling A-list-ey!",Southwest,negative
681456428,@SouthwestAir thank you for handling this for me. Glad Southwest cares about what it's flyers think!,Southwest,positive
681456429,Bingo! _†_@SouthwestAir: Thank you for bringing this to our attention. We'll be happy to reach out to Noah so we can make this right. ^MR_†,Southwest,positive
681456430,"@SouthwestAir oops, Sorry, Done,",Southwest,neutral
681456434,@SouthwestAir I'm not sure I did the messaging part right. Please let me know if you received it.,Southwest,neutral
681456435,@SouthwestAir love..luv the addition of the passbook option.,Southwest,positive
681456436,@SouthwestAir thanks for the follow up. So glad to get my bag back.,Southwest,positive
681456437,"@SouthwestAir Denver to Phoenix, I think we're finally getting ready to take off.",Southwest,neutral
681456441,@SouthwestAir I'm miserable on your Orlando to Vegas nonstop right now. How big must a guest be for u to require 2 seats?  I'm in 1A btw.,Southwest,negative
681456442,@SouthwestAir amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!,Southwest,positive
681456443,@southwestair #ftw! ___δι Hope they'll sing us a song on our flight to Phoenix today. (@ Terminal 2 (Humphrey)) https://t.co/mAvIgetbBw,Southwest,neutral
681456444,@SouthwestAir did you pick the winners for the #DestinationDragons ?? #87yearsLate Flightr #maybeijustlost #whyyounoloveme,Southwest,neutral
681456448,@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!,Southwest,positive
681456449,@SouthwestAir JUST GAVE ME TICKETS TO SEE @Imaginedragons  AT @VelourLive ON SATURDAY. I CAN'T EVEN RIGHT NOW HAHA. THANK YOU!!!!,Southwest,positive
681456450,"@SouthwestAir doesn't want to deal with me, but the world might want to know how they are treating their customers: http://t.co/sKKewqhssG",Southwest,negative
681456451,@SouthwestAir So I guess you can get to the airport too early!  Need to wait 10mins to checkin. Really?,Southwest,negative
681456453,"@SouthwestAir Is the 1,750 bonus at 1800Flowers still on or did it expire 2/14/15?",Southwest,neutral
681456457,"@SouthwestAir Times change, I guess. http://t.co/osox9h7fWY",Southwest,neutral
681456458,@SouthwestAir #worstthingever 2days Late Flightr our lost bag was fedexed somewhere. Do you know where cause we don't &amp; it was delivered somewhere,Southwest,negative
681456459,@SouthwestAir App Updated With #Passbook Support http://t.co/WrWqrUblPs via @ubergizmo,Southwest,neutral
681456462,@SouthwestAir Any possible chance of SWA bringing back service between LGA-BWI? It would make it much easier to connect to the west coast.,Southwest,neutral
681456464,@SouthwestAir is there anything I can do to get tickets for @Imaginedragons at @VinylVegas? It would mean so much to me #DestinationDragons,Southwest,neutral
681456465,@SouthwestAir When does the new schedule open that takes us past 10/31?,Southwest,neutral
681456469,"@SouthwestAir why would I want to when the last time I did, you screwed me out of my early boarding that I PAID FOR.",Southwest,negative
681456470,@SouthwestAir thanks for the follow up.  I appreciate it.,Southwest,positive
681456471,@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!,Southwest,positive
681456472,@SouthwestAir #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you,Southwest,negative
681456473,@SouthwestAir just sent you a DM w/ additonal info,Southwest,neutral
681456474,"@SouthwestAir, a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather.",Southwest,negative
681456477,"5 hour delay = shortly?_†_@SouthwestAir: @brendanpshannon Brendan, we are so sorry to keep you waiting. We'll have you in the air shortly!^RS_†",Southwest,negative
681456478,@SouthwestAir Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky,Southwest,neutral
681456480,@SouthwestAir thank you kindly.,Southwest,positive
681456481,@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much,Southwest,negative
681456483,@southwestair Great job celebrating #MardiGras2015 .  You own the industry . Another reason I'm nuts for you! http://t.co/8WBzOrRn3C,Southwest,positive
681456485,@SouthwestAir planning a family trip to Orlando in May and trying to figure out when to book to get the best rate. Any Suggestions?,Southwest,neutral
681456486,@SouthwestAir lemme come to #DestinationDragons __σ___σ___σ_ this university student could use a break from all these books.,Southwest,neutral
681456487,@SouthwestAir I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!,Southwest,negative
681456488,@SouthwestAir I will not have my passport in time for my trip. Could I still fly with photo ID? #thingsishouldknow #ifeeldumb,Southwest,neutral
681456490,@SouthwestAir how can I get tickets for Feb 20 Imagine Dragons show?,Southwest,neutral
681456491,"@SouthwestAir I'm really craving your pretzels, please send me some.",Southwest,positive
681456492,"@SouthwestAir allows you to change a flight once for no fee, yay! I will always book flights with them. @AmericanAir changes you $200",Southwest,positive
681456494,@SouthwestAir it's the poor customer service that I have a problem with!!!!!,Southwest,negative
681456496,"@SouthwestAir sure,I'll send a message now!",Southwest,neutral
681456498,@SouthwestAir sent,Southwest,neutral
681456499,.@SouthwestAir 3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate,Southwest,negative
681456500,@SouthwestAir 10 revenue flights since the beginning of 2015?,Southwest,neutral
681456502,@SouthwestAir Looking forward to out Power of Inclusion event with very special guests! We will begin promptly at 11:30 a.m. #SWADiversity,Southwest,neutral
681456504,@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend.,Southwest,negative
681456505,_†_@SouthwestAir: @kirkwoodtiger Hmmm... how does the Caribbean sound? https://t.co/AAY5avg99b ^LD_† WARM THANKS!,Southwest,positive
681456507,_†_@SouthwestAir: @saysorrychris Can you follow back for a quick DM? ^SW_†followed,Southwest,neutral
681456511,"@SouthwestAir LOVE your TV ad with the girl dancing. Makes me laugh every time, AND now I want to take a trip! :-)",Southwest,positive
681456513,@SouthwestAir now it's delayed until 3:55. Getting yelled at by attendants not to bother them. Getting worse,Southwest,negative
681456515,@SouthwestAir Yes! I did and the bags came straight to my hotel. Thank you ...you guys rock!,Southwest,positive
681456516,@SouthwestAir  Southwest is currently awaiting government approval for this route. Do we know when it will be official?,Southwest,neutral
681456517,@SouthwestAir is offering #CompanionPasses to Atlanta residing frequent fliers! http://t.co/mdN5ED58ze,Southwest,neutral
681456518,@SouthwestAir thank you!!!,Southwest,positive
681456520,@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.,Southwest,negative
681456521,@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on,Southwest,negative
681456522,@SouthwestAir I just wanted Southwest to know that I don't think they're as great as I used to anymore. Nothing to look into.,Southwest,negative
681456524,@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES,Southwest,positive
681456525,@SouthwestAir you're the best,Southwest,positive
681456526,"@SouthwestAir Customer relations line had busy signal too, called the normal line and the service rep thought I was dumb for not knowing.",Southwest,negative
681456528,@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER,Southwest,positive
681456529,@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before.,Southwest,negative
681456530,@SouthwestAir @love_dragonss AHHHH YES LAUREN,Southwest,neutral
681456533,@SouthwestAir my birthday is February 24th which is the date of the imagine dragons in flight concert btw,Southwest,neutral
681456535,@SouthwestAir Thank you thank you thank you,Southwest,positive
681456537,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews,Southwest,neutral
681456539,@SouthwestAir when will sw return to customer service?  Business travelers made sw now sw ignores us.,Southwest,negative
681456540,@SouthwestAir are you guys gonna be giving away any tickets for @Imaginedragons at @VinylVegas? #DestinationDragons,Southwest,neutral
681456542,@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB,Southwest,neutral
681456543,@SouthwestAir When does PV get approved? I am ready to go!!,Southwest,neutral
681456544,@SouthwestAir #3854 ATL to RDU. Snow forecasted for Raleigh this evening.,Southwest,neutral
681456545,@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,Southwest,negative
681456546,@SouthwestAir Sorry! Thought I did. It's done now.,Southwest,neutral
681456550,"@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!",Southwest,positive
681456551,@SouthwestAir boarded plane only to be told to get off as it wasn't our plane. Now an hour delay. __σ___σ_,Southwest,negative
681456553,@SouthwestAir pleasantly surprised to be boarding my flight on time this morning at @Fly_Nashville. Good job!,Southwest,positive
681456554,"@SouthwestAir Ahhhh! Sorry, just followed.",Southwest,neutral
681456555,@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isn_†_t enough. #freedrinkcoupons,Southwest,negative
681456556,"@SouthwestAir she cut people off 35 minutes before flight time to check in bags, for a flight that was delayed 2 hours! I waited 8 more hrs!",Southwest,negative
681456558,@SouthwestAir Awesome!!! Sending now.,Southwest,positive
681456559,@SouthwestAir I left something on a plane landing at Midway last night because I am a responsible adult -- got a number for me to call? TY!,Southwest,neutral
681456560,@SouthwestAir Hi! Just got my TSA pre-check # &amp; put it in my acct. But it's not on my boarding pass for a flight this p.m.Can it be updated?,Southwest,negative
681456562,@southwestair really?!? 1.5 hours ON THE PLANE and at the gate??? Jax2BNA. Like we haven_†_t waited days to get home #notokay,Southwest,negative
681456565,@SouthwestAir Thank you for your time!,Southwest,positive
681456566,"@SouthwestAir Lastly, for a company that's trying to put the love in flying it would be nice to have someone personally address my concerns.",Southwest,negative
681456567,"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",Southwest,neutral
681456571,"@SouthwestAir Therefore, since I've received no recourse through phone I have submitted an email complaint &amp; a letter via mail will follow.",Southwest,negative
681456572,@SouthwestAir I consider myself a loyal customer to the brand but I'm astounded at the lack of concern about customer's flying experiences.,Southwest,negative
681456573,@SouthwestAir This experience was the worse flying experience I've ever had. To be met w/ contempt from your Customer Service makes it worse,Southwest,negative
681456574,@SouthwestAir looking for cheap flight to vegas,Southwest,neutral
681456576,@SouthwestAir All I requested was a refund of my Reward Points that I used to purchase the flight and he refused.,Southwest,negative
681456577,@SouthwestAir So today I call into Customer Service &amp; speak with Wendell Holton in the Dallas office &amp; I am told there is nothing he can do,Southwest,negative
681456578,"@SouthwestAir We did not get a single answer from any Southwest personnel. After an hour's wait. No apologies, no explanation.",Southwest,negative
681456579,"@SouthwestAir I, along with other passengers repeatedly asked Southwest personnel what was taking so long, where was our luggage.",Southwest,negative
681456581,"@SouthwestAir Next once we arrived to Atlanta, we waited a full HOUR before our luggage was placed on a carousel. One hour!",Southwest,negative
681456582,"@SouthwestAir Secondly, we did not begin boarding on time despite our aircraft being present and deplaned. Thus we left over 30 min Late Flight",Southwest,negative
681456584,@SouthwestAir First there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate,Southwest,negative
681456585,@SouthwestAir I am completely displeased with the service I received on yesterday flying from LGA to ATL.,Southwest,negative
681456586,@SouthwestAir Landed in Nashville! Thanks for taking care of us! http://t.co/RYXbPLgMnK,Southwest,positive
681456589,@SouthwestAir Thanks for the info! Have a good day.,Southwest,positive
681456590,"@SouthwestAir FS4VE7 when I corrected the attendants error she gave me attitude made a rude show of taking back nuts&amp; said ""well i was Late Flight""",Southwest,negative
681456591,@SouthwestAir @DeltaPoints hey at least you guys are honest with your customers unlike @Delta,Southwest,positive
681456593,@SouthwestAir I just sent a screen shot of the incident report.,Southwest,negative
681456596,@SouthwestAir Flight 4110 MCO to ISP delayed. Any details on why?,Southwest,negative
681456597,@SouthwestAir when will you have flights for October 2015 available?,Southwest,neutral
681456599,@SouthwestAir thanks for getting me back to Nashville. Big thanks to the pilots on the 6:15 out of Baltimore. Flying in snow landing on ice.,Southwest,positive
681456600,@SouthwestAir just did last night. Thanks for following up. :),Southwest,positive
681456601,@SouthwestAir for the win as always- saved my day and got me on a direct to Orlando. ____________,Southwest,positive
681456603,"@southwestair Hi, how do I add a flight to my account? Just created it",Southwest,neutral
681456605,@SouthwestAir THANK YOU for finally making your boarding passes work with passbook,Southwest,positive
681456606,@SouthwestAir any delays today @CAKairport to Orlando?,Southwest,neutral
681456607,@SouthwestAir so was there a winner for #DestinationDragons ???,Southwest,neutral
681456611,@SouthwestAir  flight at 630 from fll kiosk just opened. Rude attendants because now everyone is Late Flight. http://t.co/2Boh2Mh3cb,Southwest,negative
681456612,@SouthwestAir why is your website downnnnn :( ugh,Southwest,negative
681456613,@SouthwestAir @CourtSnod hopefully Nashville is open. I want to come home today,Southwest,neutral
681456614,@HillAConlin @SouthwestAir hi! get a solar charger from Amazon! Game changer to plug usb into charge. :),Southwest,neutral
681456616,@SouthwestAir Had a bad experience with them last week.  They broke my bicycle that I had brought with me to do a bike ride in Fla.  Why?,Southwest,negative
681456617,_†_@SouthwestAir: @TinaIsBack I'm so sorry for your frustration. Did you get rebooked? ^SW_† I've been rebooked 4 times!! Still stuck!! #SMH,Southwest,negative
681456618,@SouthwestAir 75 minutes and still waiting for skis to be unloaded. You should be ashamed. It's 1:30 in the morning.,Southwest,negative
681456619,"@SouthwestAir neveind, it's been found and on its way. Thanks for making the process so painless",Southwest,positive
681456620,@SouthwestAir What are your services? What promotion you have at the moment? #ModeloDeNegocio #innovation #innovacion #BusinessModel,Southwest,neutral
681456622,@SouthwestAir @JohnWayneAir Thank you both very much!!,Southwest,positive
681456625,"@SouthwestAir Once again, I was able to change my flight without any fees... oh and the two free checked bags.  Best airline ever.",Southwest,positive
681456626,@SouthwestAir A wonderfully nice agent in Austin helped us out. Wish I remembered her name to give proper kudos.,Southwest,positive
681456628,@SouthwestAir where are our bags?,Southwest,negative
681456629,"@SouthwestAir I am scheduled for the morning, 2 days after the fact, yes..not sure why my evening flight was the only one Cancelled Flightled",Southwest,negative
681456630,"@SouthwestAir update 35 minutes into this pilot has turned off a/c. No longer freezing, but we are enjoying waiting for reload of all bags",Southwest,negative
681456631,@SouthwestAir snow forecasted for Raleigh NC tomorrow night. Need to know if there's a plan to reschedule flights into RDU Wednesday night,Southwest,neutral
681456633,"@SouthwestAir It seems odd to be sitting on a plane that gets further delayed and you find out by txt, not the 6 emp working on the aircraft",Southwest,negative
681456634,"@SouthwestAir really enjoying sitting at BWI with the door wide open and the a/c on as they fix a ""baggage error"" #sarcasm",Southwest,negative
681456636,@SouthwestAir Engadget Theverge Wired reddit,Southwest,negative
681456637,"@southwestair,  Your male flight attendants must being playing a game called Who can be the Bigger Dick to People. Flight 952 to CHI-MID",Southwest,negative
681456638,@SouthwestAir when you're on hold with southwest for over 2 hours and it automatically hangs up on you. #iusedtoloveu http://t.co/tEFHpuWMdJ,Southwest,negative
681456639,@SouthwestAir has the best customer service!,Southwest,positive
681456640,"@SouthwestAir big thanks to your team. family emerg, same day ticket, experience was excellent. 1st time flying with yall, not my last!",Southwest,positive
681456641,@SouthwestAir this was the 3rd Cancelled Flightlation in 2 days due to weather in Nashville. 3 trips to the airport. Each time communicated Late Flight by SW,Southwest,negative
681456642,@SouthwestAir I left my iPad on my flight 1831 from ERW to DEN. I opened claim 442998. It has so many memories on it. Plz help get it back.,Southwest,negative
681456643,@SouthwestAir   Yes. Dale at Baggage office was wonderful. But not everyone is on the same page down there... We had a 6 hour wait!,Southwest,negative
681456644,@SouthwestAir No one wants to commit to saying if this plane is getting Cancelled Flighted or not. Customer relations is closed. Patience gone.,Southwest,negative
681456645,"@SouthwestAir  Tried to leave Monday, all other planes left but mine. Now this one keeps getting delayed. Missed work. Have to pay for a cab",Southwest,negative
681456646,"@SouthwestAir - total win!! Happy 7th bday on intercom, chocoLate Flight kisses, and a chance to hand out snacks.Thank you. http://t.co/NKloZcNtto",Southwest,positive
681456647,@SouthwestAir My luggage has still not been found. Luggage is not scanned until final destination. So no way of knowing where it is!,Southwest,negative
681456648,@SouthwestAir thanks for your excellent response time and assistance! All set :),Southwest,positive
681456649,@SouthwestAir Finally got through after 3 hours and all set. Thanks.,Southwest,negative
681456650,@SouthwestAir I did ....it's just been such a disheartening experience for me and my family...and a lot of taxi money wasted.,Southwest,negative
681456651,@SouthwestAir can't wait! Thanks for the response!__δι,Southwest,positive
681456652,@SouthwestAir Got it covered. Thanks!,Southwest,positive
681456653,@SouthwestAir please help on hold forever to check in for flight,Southwest,negative
681456654,@SouthwestAir my sister and her family had to drive 1200 miles because you did not accommodate a rebook in a timely manner! HORRIBLE,Southwest,negative
681456655,@SouthwestAir can't believe how many paying customers you left high and dry with no reason for flight Cancelled Flightlations Monday out of BDL! Wow.,Southwest,negative
681456656,@SouthwestAir thank you for your help resolving my problem Shannon ROCKS - even though Rhonda didn't !!,Southwest,positive
681456657,@SouthwestAir thanks!! We will see what happens!!,Southwest,positive
681456658,".@SouthwestAir I appreciate that, and not to be rude, but it doesn't solve much. You should AT LEAST cover the cost of stolen goods.",Southwest,negative
681456659,"@SouthwestAir can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?",Southwest,neutral
681456660,@SouthwestAir you're 4/4 on blowing it with your customer service. Shotwest Airlines.,Southwest,negative
681456662,@SouthwestAir she made it standby after her flight was Cancelled Flighted for no reason. Almost 4hrs Late Flight.  Conf#¥_FVF9YW  SWRR#¥_298033455,Southwest,negative
681456663,@SouthwestAir I'm Flight Booking Problems a flight to Vegas. Any good promo codes??,Southwest,neutral
681456664,"@SouthwestAir very frustrated with your customer service.Open seats on earlier flight, $154 to change. What a rip off!!",Southwest,negative
681456665,@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now,Southwest,positive
681456667,@SouthwestAir thanks for your assistance..you guys ROCK!!__,Southwest,positive
681456668,@SouthwestAir no self help way to put in tsa pre check number for existing reservation. Very annoying. 800 is not reachable.,Southwest,negative
681456669,@SouthwestAir Why won't you let me leave Newark!?,Southwest,negative
681456670,"@SouthwestAir Hey yea I got thru...everything is good now (well, in 7-10 days when the voucher goes through)  Appreciate it!",Southwest,positive
681456671,"@SouthwestAir I was in Nashville and I had to drive 3 and a half hours to Memphis, but I made it as the plane was loading!",Southwest,negative
681456672,"@SouthwestAir According to TV passenger interviews, the landing was far from ""uneventful"" with heavy (panic) breaking to",Southwest,negative
681456673,@SouthwestAir can you outline the policies for both scenarios?,Southwest,neutral
681456675,@SouthwestAir what are the chances you will be Cancelled Flighting all flights in and out of Nashville again?,Southwest,negative
681456677,@SouthwestAir  why are you the only airlines to Cancelled Flight all flights into BNA? Been stranded in philly for 2 days. Hoping to get out in the AM,Southwest,negative
681456679,"@SouthwestAir still haven't been able to get through, thanks for responding",Southwest,neutral
681456680,"@SouthwestAir thanks, but they told him he couldn_†_t a few hours ago, then my plane left  after I tried to do it. Stuck waiting for hours now",Southwest,negative
681456681,@SouthwestAir has the winner for #DestinationDragons been announced yet? If not when will they be??,Southwest,neutral
681456684,@SouthwestAir thanks for the drink tickets hook up! Can't wait for my first international flight with you to NAS! #pumped,Southwest,positive
681456688,@SouthwestAir took our BOS to BWI plane for a flight to StL and promised a replacement  1.5 hours Late Flightr. Now 2.5 hours delayed. Not happy.,Southwest,negative
681456689,"@SouthwestAir though I work for another major airline,  I LOVE your Black history month commercial. I Thank you.",Southwest,positive
681456691,@SouthwestAir Black History Commercial is really sweet. Well done.,Southwest,positive
681456692,@SouthwestAir even with the 50$ voucher for picking up my bag,Southwest,negative
681456693,"@SouthwestAir there... from my first interaction with your people this morning, after bad weather, sorry but I wont be flying with you again",Southwest,negative
681456694,@SouthwestAir yeah they told me it would be on the next flight. I drove down and it wasnt. I just drove down for a second time and they were,Southwest,negative
681456695,@SouthwestAir much respect!,Southwest,positive
681456696,@SouthwestAir it's not letting me DM you !!,Southwest,negative
681456697,@SouthwestAir @Imaginedragons when are we gonna know I have a math test tomoro and I can't concentrate__σ___σ_ #DestinationDragons,Southwest,neutral
681456698,@SouthwestAir Thank you!  #thankful #feelingtheluv,Southwest,positive
681456700,@SouthwestAir I hope you're happy! You have officially become the next @AmericanAir #ProfitBeforePeople IMO you will be bankrupt by 2020,Southwest,negative
681456701,@SouthwestAir what's up with these delays?! Throw some priority boarding my way &amp; I'll forgive you!! __β #southwest #southwestairlines,Southwest,negative
681456702,@SouthwestAir I got it added thank you! :),Southwest,positive
681456704,@SouthwestAir thank you :-),Southwest,positive
681456705,@SouthwestAir needed my flight info so I can add my rapid rewards to my flight ... First time I have flown with SW - won't do it again #mad,Southwest,negative
681456707,@SouthwestAir Flight 3111 (N614SW) departs @MCO enroute to Indianapolis International Airport http://t.co/qefKFWZo7d,Southwest,neutral
681456708,@SouthwestAir Being old I will miss my connection and can sleep at OAK or get a hotel on my own dime rubs me the wrong way. I wasn_†_t Late Flight.,Southwest,negative
681456709,@SouthwestAir Not your finest moment in Boston right now!,Southwest,negative
681456710,"@SouthwestAir MY BAGS ARE. 1st woman said it would be there on the next flight... not there, so now Ive got nothing. Big wigs help me out",Southwest,negative
681456711,@SouthwestAir can I use points to book a rental car?,Southwest,neutral
681456713,@SouthwestAir Thanks for taking care of me Today!  Michele rocked the customer service! Gate 25 HOU,Southwest,positive
681456714,@SouthwestAir paid for my own $200 rental car just to not go through this for the 3rd day  :(,Southwest,negative
681456715,@SouthwestAir I did. Thank you.,Southwest,positive
681456717,@SouthwestAir understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me= :(,Southwest,negative
681456718,"Despite Mother Nature's best efforts, @SouthwestAir's good-humored folks got us home safely in an area heavily affected by winter storms.",Southwest,positive
681456719,@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.,Southwest,negative
681456721,@SouthwestAir me not to be able to rebook another flight. Drove to ATL to catch a flight.... Was charged $40 just to get the a group I had,Southwest,negative
681456722,@SouthwestAir has the worst customer service on earth. Will never fly that airline again.,Southwest,negative
681456723,@SouthwestAir flight yesterday Cancelled Flighted. Got to airport 4am today for an on time flight w was delayed Cancelled Flighted than reinstated which caused,Southwest,negative
681456725,@SouthwestAir how are flights looking for tomorrow morning from #Nashville (BNA) to Fort Lauderdale (FLL) ?!,Southwest,neutral
681456726,@SouthwestAir Awesome - thanks!,Southwest,positive
681456727,@SouthwestAir @poisonpill76 im in same boat.. 8am flight to Jacksonville... Get me out of here!!,Southwest,negative
681456729,@SouthwestAir think flight 1945 from BNA to LAX will get off the ground tomorrow??? #please #snowbama,Southwest,neutral
681456730,"@SouthwestAir really appreciate the follow up, I always fly with y'all for a reason!",Southwest,positive
681456732,@SouthwestAir stop ur bs promos of ___διanywhere starting at 79$ I click and everywhere I'd fly=130$ The only place thats 79$ is CLE #NoThanks,Southwest,negative
681456735,@SouthwestAir why are yall trying to fly me to Chicago when I don't live there?! Send me home now!!!! Bullshit ass customer service,Southwest,negative
681456736,@SouthwestAir 4 flights Cancelled Flightled in one week?! Customer Service is __©__©__©__©,Southwest,negative
681456737,@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it __σ___σ_,Southwest,negative
681456738,@SouthwestAir very poor customer service thru out each of my cxl flights__σ” I should've flew @Delta,Southwest,negative
681456739,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!,Southwest,negative
681456741,"@SouthwestAir can't checkin online for 2:00 flight tmrw fr. Cancun. ""Undefined error"" &amp; 800# not working.Family of 4 don't want Cgroup! Help",Southwest,negative
681456742,@SouthwestAir Does anyone ever answer your phone? #poor,Southwest,negative
681456743,@SouthwestAir we are 2 mins from departure of 4125 and no announced update nor an update to on time status. Everyone just standing. #comeon,Southwest,negative
681456745,@SouthwestAir @Matt_e_Boss how long did you have to hold? We waited 35 minutes and gave up,Southwest,negative
681456746,"@SouthwestAir I know it is hard to predict, but how are flights from Dallas to Nashville tomorrow AM?",Southwest,neutral
681456749,@SouthwestAir thanks for taking such good care of my luggage... http://t.co/PIvxean3jY,Southwest,negative
681456750,"@SouthwestAir yeah, all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!",Southwest,negative
681456751,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,Southwest,positive
681456753,@SouthwestAir can you make a premium wifi that I can pay $30 for that is decent? #slow-fi,Southwest,negative
681456754,@SouthwestAir About time...and just in time for my next flight Thursday.,Southwest,positive
681456755,@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional,Southwest,negative
681456756,"@SouthwestAir I was helped by a nice lady at PHX checkin. I spent 4 hours on hold in 24 hours, so might want to look at efficiency there.",Southwest,negative
681456757,@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever,Southwest,negative
681456759,"@SouthwestAir not as sorry as I was when I sat on a plane for 3 hours waiting for the engine to be fixed and THEN got my luggage lost, but k",Southwest,negative
681456760,@SouthwestAir On flight 771 tomorrow (Wed 2/18) DEN-BNA. Will we be delayed or Cancelled Flightled?,Southwest,neutral
681456764,@SouthwestAir I do need help Cancelled Flighting my flight back. Your calls times are ridiculous.,Southwest,negative
681456765,@southwestair #fattuesday Great job celebrating #mardigras today at Atlanta Airport. Another reason I'm nuts for you! http://t.co/8WBzOrRn3C,Southwest,positive
681456766,"@SouthwestAir your customer service is terrible, you're terrible, thought you should know.",Southwest,negative
681456767,@SouthwestAir when will the winners of #DestinationDragons be announced?,Southwest,neutral
681456768,@SouthwestAir Awwweesssooomee!,Southwest,positive
681456771,@southwestair TREMENDOUS job. Atlanta Airport saw SW celebrate Mardi Gras. Another reason I'm nuts for you guys! http://t.co/8WBzOrRn3C,Southwest,neutral
681456772,@SouthwestAir You officially have the worst customer service of any airline I've ever dealt with. #southwestairlines #poor,Southwest,negative
681456773,@SouthwestAir think you need to follow me for a DM,Southwest,neutral
681456774,@SouthwestAir Fastest response all day. Hour on the phone: never got off hold. Hour in line: never got to the Flight Booking Problems desk.,Southwest,negative
681456775,@SouthwestAir had to rebook through Atlanta &amp; now drive to #Nashville. Had to pay ridiculous price difference. Bad weather good for business,Southwest,negative
681456777,@SouthwestAir Amazing customer service as well. Will definitely fly with you guys again if my instrument is involved. #10/10,Southwest,positive
681456781,@SouthwestAir flight 1613 Cancelled Flightled??? My wife is stuck in Phoenix on the way from slc to san,Southwest,negative
681456782,@SouthwestAir I never got a Cancelled Flightlation text from this morning either #bushleague or a number to call #weakservice,Southwest,negative
681456783,@SouthwestAir knows whats up! That #BlackHistoryMonth commercial. Just another thing to add to reasons why I fly with #SouthWestAirlines,Southwest,positive
